"sample_id","coll_date","bap","WAVE","freq"
"3032",2853,"8/25/1998",6.54,"Hydroptilidae",1
"3033",2853,"8/25/1998",6.54,"Heptageniidae",1
"3034",2856,"8/6/1998",6.56,"Leptohyphidae",1
"3035",2856,"8/6/1998",6.56,"Heptageniidae",1
"3036",2856,"8/6/1998",6.56,"Perlidae",1
"3037",2857,"8/6/1998",7.09,"Perlidae",1
"3038",2857,"8/6/1998",7.09,"Philopotamidae",1
"3039",2857,"8/6/1998",7.09,"Corydalidae",1
"3040",2857,"8/6/1998",7.09,"Heptageniidae",1
"3041",2857,"8/6/1998",7.09,"Ephemerellidae",1
"3042",2857,"8/6/1998",7.09,"Polycentropodidae",1
"3043",2859,"8/6/1998",6.57,"Leuctridae",1
"3044",2859,"8/6/1998",6.57,"Psephenidae",1
"3045",2859,"8/6/1998",6.57,"Ephemerellidae",1
"3046",2866,"9/2/1998",5.94,"Perlidae",1
"3047",2866,"9/2/1998",5.94,"Athericidae",1
"3048",2866,"9/2/1998",5.94,"Corydalidae",1
"3049",2866,"9/2/1998",5.94,"Psephenidae",1
"3050",2866,"9/2/1998",5.94,"Heptageniidae",1
"3051",2868,"9/2/1998",6.13,"Philopotamidae",1
"3052",2868,"9/2/1998",6.13,"Heptageniidae",1
"3053",2868,"9/2/1998",6.13,"Leptohyphidae",1
"3054",2871,"9/2/1998",7.78,"Perlidae",1
"3055",2871,"9/2/1998",7.78,"Athericidae",1
"3056",2871,"9/2/1998",7.78,"Caenidae",1
"3057",2871,"9/2/1998",7.78,"Philopotamidae",2
"3058",2871,"9/2/1998",7.78,"Isonychiidae",1
"3059",2871,"9/2/1998",7.78,"Psephenidae",1
"3060",2871,"9/2/1998",7.78,"Heptageniidae",1
"3061",2902,"7/28/1998",8.66,"Perlidae",2
"3062",2902,"7/28/1998",8.66,"Athericidae",1
"3063",2902,"7/28/1998",8.66,"Caenidae",1
"3064",2902,"7/28/1998",8.66,"Philopotamidae",1
"3065",2902,"7/28/1998",8.66,"Ephemerellidae",1
"3066",2902,"7/28/1998",8.66,"Heptageniidae",1
"3067",2902,"7/28/1998",8.66,"Isonychiidae",1
"3068",2902,"7/28/1998",8.66,"Psephenidae",1
"3069",2902,"7/28/1998",8.66,"Leuctridae",1
"3070",2933,"8/19/1998",7.78,"Psephenidae",1
"3071",2933,"8/19/1998",7.78,"Ephemerellidae",1
"3072",2933,"8/19/1998",7.78,"Glossosomatidae",1
"3073",2933,"8/19/1998",7.78,"Uenoidae",1
"3074",2933,"8/19/1998",7.78,"Pteronarcidae",1
"3075",2933,"8/19/1998",7.78,"Rhyacophilidae",1
"3076",2933,"8/19/1998",7.78,"Chloroperlidae",1
"3077",2933,"8/19/1998",7.78,"Perlodidae",1
"3078",2948,"8/13/1998",8.6,"Perlidae",2
"3079",2948,"8/13/1998",8.6,"Caenidae",1
"3080",2948,"8/13/1998",8.6,"Philopotamidae",1
"3081",2948,"8/13/1998",8.6,"Isonychiidae",1
"3082",2948,"8/13/1998",8.6,"Heptageniidae",3
"3083",2948,"8/13/1998",8.6,"Ephemerellidae",2
"3084",2948,"8/13/1998",8.6,"Leptohyphidae",1
"3085",2948,"8/13/1998",8.6,"Gomphidae",1
"3086",2950,"9/16/1998",6.83,"Athericidae",1
"3087",2950,"9/16/1998",6.83,"Philopotamidae",1
"3088",2950,"9/16/1998",6.83,"Psephenidae",1
"3089",2950,"9/16/1998",6.83,"Heptageniidae",2
"3090",2952,"9/16/1998",7.54,"Perlidae",2
"3091",2952,"9/16/1998",7.54,"Philopotamidae",1
"3092",2952,"9/16/1998",7.54,"Glossosomatidae",1
"3093",2952,"9/16/1998",7.54,"Isonychiidae",1
"3094",2952,"9/16/1998",7.54,"Heptageniidae",4
"3095",2952,"9/16/1998",7.54,"Psephenidae",1
"3096",2954,"9/16/1998",7.51,"Athericidae",1
"3097",2954,"9/16/1998",7.51,"Philopotamidae",1
"3098",2954,"9/16/1998",7.51,"Isonychiidae",1
"3099",2954,"9/16/1998",7.51,"Perlidae",1
"3100",2954,"9/16/1998",7.51,"Heptageniidae",2
"3101",2962,"8/13/1998",6,"Philopotamidae",1
"3102",3000,"9/16/1998",7.17,"Athericidae",1
"3103",3000,"9/16/1998",7.17,"Philopotamidae",2
"3104",3000,"9/16/1998",7.17,"Corydalidae",1
"3105",3000,"9/16/1998",7.17,"Psephenidae",1
"3106",3000,"9/16/1998",7.17,"Rhyacophilidae",1
"3107",3000,"9/16/1998",7.17,"Heptageniidae",1
"3108",3000,"9/16/1998",7.17,"Ephemerellidae",1
"3109",3003,"9/16/1998",7.26,"Caenidae",1
"3110",3003,"9/16/1998",7.26,"Philopotamidae",2
"3111",3003,"9/16/1998",7.26,"Isonychiidae",1
"3112",3003,"9/16/1998",7.26,"Heptageniidae",3
"3113",3003,"9/16/1998",7.26,"Ephemerellidae",1
"3114",3003,"9/16/1998",7.26,"Leptophlebiidae",1
"3115",3005,"9/16/1998",7.51,"Perlidae",1
"3116",3005,"9/16/1998",7.51,"Philopotamidae",1
"3117",3005,"9/16/1998",7.51,"Isonychiidae",1
"3118",3005,"9/16/1998",7.51,"Psephenidae",1
"3119",3005,"9/16/1998",7.51,"Ephemerellidae",1
"3120",3027,"9/15/1998",7.35,"Perlidae",2
"3121",3027,"9/15/1998",7.35,"Caenidae",1
"3122",3027,"9/15/1998",7.35,"Philopotamidae",1
"3123",3027,"9/15/1998",7.35,"Isonychiidae",1
"3124",3027,"9/15/1998",7.35,"Psephenidae",1
"3125",3027,"9/15/1998",7.35,"Heptageniidae",1
"3126",3040,"9/15/1998",7.93,"Perlidae",2
"3127",3040,"9/15/1998",7.93,"Athericidae",1
"3128",3040,"9/15/1998",7.93,"Ephemerellidae",1
"3129",3040,"9/15/1998",7.93,"Isonychiidae",1
"3130",3040,"9/15/1998",7.93,"Heptageniidae",2
"3131",3068,"7/15/1997",7.07,"Brachycentridae",1
"3132",3068,"7/15/1997",7.07,"Philopotamidae",1
"3133",3068,"7/15/1997",7.07,"Lepidostomatidae",1
"3134",3068,"7/15/1997",7.07,"Perlidae",1
"3135",3068,"7/15/1997",7.07,"Psephenidae",1
"3136",3068,"7/15/1997",7.07,"Ephemerellidae",1
"3137",3068,"7/15/1997",7.07,"Heptageniidae",1
"3138",3077,"8/5/1997",6.04,"Athericidae",1
"3139",3077,"8/5/1997",6.04,"Philopotamidae",1
"3140",3077,"8/5/1997",6.04,"Ephemeridae",1
"3141",3077,"8/5/1997",6.04,"Hydroptilidae",1
"3142",3077,"8/5/1997",6.04,"Corydalidae",1
"3143",3077,"8/5/1997",6.04,"Heptageniidae",1
"3144",3078,"8/5/1997",5.79,"Philopotamidae",1
"3145",3078,"8/5/1997",5.79,"Heptageniidae",1
"3146",3078,"8/5/1997",5.79,"Corydalidae",1
"3147",3078,"8/5/1997",5.79,"Perlidae",1
"3148",3078,"8/5/1997",5.79,"Psephenidae",1
"3149",3078,"8/5/1997",5.79,"Rhyacophilidae",1
"3150",3078,"8/5/1997",5.79,"Leptophlebiidae",1
"3151",3083,"8/7/1997",7.12,"Philopotamidae",1
"3152",3083,"8/7/1997",7.12,"Isonychiidae",1
"3153",3083,"8/7/1997",7.12,"Leptophlebiidae",1
"3154",3083,"8/7/1997",7.12,"Heptageniidae",1
"3155",3084,"8/7/1997",8.11,"Philopotamidae",1
"3156",3084,"8/7/1997",8.11,"Corydalidae",1
"3157",3084,"8/7/1997",8.11,"Isonychiidae",1
"3158",3084,"8/7/1997",8.11,"Heptageniidae",2
"3159",3084,"8/7/1997",8.11,"Ephemerellidae",1
"3160",3084,"8/7/1997",8.11,"Gomphidae",1
"3161",3084,"8/7/1997",8.11,"Perlidae",1
"3162",3085,"8/7/1997",8.41,"Athericidae",1
"3163",3085,"8/7/1997",8.41,"Philopotamidae",1
"3164",3085,"8/7/1997",8.41,"Corydalidae",1
"3165",3085,"8/7/1997",8.41,"Heptageniidae",2
"3166",3085,"8/7/1997",8.41,"Hydroptilidae",1
"3167",3085,"8/7/1997",8.41,"Isonychiidae",1
"3168",3085,"8/7/1997",8.41,"Perlidae",1
"3169",3085,"8/7/1997",8.41,"Ephemerellidae",1
"3170",3087,"8/7/1997",7.76,"Perlidae",2
"3171",3087,"8/7/1997",7.76,"Philopotamidae",1
"3172",3087,"8/7/1997",7.76,"Heptageniidae",3
"3173",3087,"8/7/1997",7.76,"Helicopsychidae",1
"3174",3087,"8/7/1997",7.76,"Polycentropodidae",1
"3175",3087,"8/7/1997",7.76,"Ephemerellidae",1
"3176",3093,"8/12/1997",6.87,"Perlidae",1
"3177",3093,"8/12/1997",6.87,"Philopotamidae",1
"3178",3093,"8/12/1997",6.87,"Isonychiidae",1
"3179",3093,"8/12/1997",6.87,"Ephemerellidae",1
"3180",3093,"8/12/1997",6.87,"Heptageniidae",1
"3181",3095,"8/12/1997",7.92,"Caenidae",1
"3182",3095,"8/12/1997",7.92,"Hydroptilidae",2
"3183",3095,"8/12/1997",7.92,"Isonychiidae",1
"3184",3095,"8/12/1997",7.92,"Perlidae",1
"3185",3095,"8/12/1997",7.92,"Ephemerellidae",1
"3186",3095,"8/12/1997",7.92,"Heptageniidae",1
"3187",3095,"8/12/1997",7.92,"Leptophlebiidae",1
"3188",3096,"8/13/1997",7.58,"Caenidae",1
"3189",3096,"8/13/1997",7.58,"Philopotamidae",1
"3190",3096,"8/13/1997",7.58,"Isonychiidae",1
"3191",3096,"8/13/1997",7.58,"Ephemerellidae",2
"3192",3096,"8/13/1997",7.58,"Heptageniidae",1
"3193",3101,"8/19/1997",7.86,"Athericidae",1
"3194",3101,"8/19/1997",7.86,"Caenidae",1
"3195",3101,"8/19/1997",7.86,"Philopotamidae",1
"3196",3101,"8/19/1997",7.86,"Isonychiidae",1
"3197",3101,"8/19/1997",7.86,"Psephenidae",1
"3198",3101,"8/19/1997",7.86,"Heptageniidae",1
"3199",3101,"8/19/1997",7.86,"Leptohyphidae",1
"3200",3102,"8/19/1997",5.71,"Philopotamidae",1
"3201",3102,"8/19/1997",5.71,"Corydalidae",1
"3202",3102,"8/19/1997",5.71,"Psephenidae",1
"3203",3102,"8/19/1997",5.71,"Heptageniidae",2
"3204",3113,"8/20/1997",8.09,"Perlidae",2
"3205",3113,"8/20/1997",8.09,"Caenidae",1
"3206",3113,"8/20/1997",8.09,"Philopotamidae",1
"3207",3113,"8/20/1997",8.09,"Heptageniidae",2
"3208",3113,"8/20/1997",8.09,"Psephenidae",1
"3209",3113,"8/20/1997",8.09,"Odontoceridae",1
"3210",3114,"8/20/1997",8.89,"Athericidae",1
"3211",3114,"8/20/1997",8.89,"Caenidae",1
"3212",3114,"8/20/1997",8.89,"Philopotamidae",1
"3213",3114,"8/20/1997",8.89,"Heptageniidae",2
"3214",3114,"8/20/1997",8.89,"Helicopsychidae",1
"3215",3114,"8/20/1997",8.89,"Isonychiidae",1
"3216",3114,"8/20/1997",8.89,"Perlidae",1
"3217",3114,"8/20/1997",8.89,"Psephenidae",1
"3218",3114,"8/20/1997",8.89,"Leptohyphidae",1
"3219",3119,"8/20/1997",6.26,"Heptageniidae",1
"3220",3119,"8/20/1997",6.26,"Philopotamidae",1
"3221",3126,"9/4/1997",6.75,"Philopotamidae",1
"3222",3126,"9/4/1997",6.75,"Isonychiidae",1
"3223",3126,"9/4/1997",6.75,"Corydalidae",1
"3224",3126,"9/4/1997",6.75,"Perlidae",1
"3225",3126,"9/4/1997",6.75,"Heptageniidae",1
"3226",3126,"9/4/1997",6.75,"Gomphidae",1
"3227",3127,"9/4/1997",6.41,"Philopotamidae",1
"3228",3127,"9/4/1997",6.41,"Psephenidae",1
"3229",3127,"9/4/1997",6.41,"Heptageniidae",1
"3230",3127,"9/4/1997",6.41,"Leptohyphidae",1
"3231",3133,"9/9/1997",7.41,"Perlidae",1
"3232",3133,"9/9/1997",7.41,"Philopotamidae",2
"3233",3133,"9/9/1997",7.41,"Heptageniidae",1
"3234",3133,"9/9/1997",7.41,"Capniidae",1
"3235",3133,"9/9/1997",7.41,"Ephemerellidae",1
"3236",3133,"9/9/1997",7.41,"Leptophlebiidae",1
"3237",3146,"9/9/1997",8.72,"Perlidae",2
"3238",3146,"9/9/1997",8.72,"Caenidae",1
"3239",3146,"9/9/1997",8.72,"Philopotamidae",1
"3240",3146,"9/9/1997",8.72,"Isonychiidae",1
"3241",3146,"9/9/1997",8.72,"Heptageniidae",2
"3242",3146,"9/9/1997",8.72,"Psephenidae",1
"3243",3146,"9/9/1997",8.72,"Ephemerellidae",1
"3244",3163,"9/10/1997",7.93,"Philopotamidae",1
"3245",3163,"9/10/1997",7.93,"Isonychiidae",1
"3246",3163,"9/10/1997",7.93,"Heptageniidae",3
"3247",3163,"9/10/1997",7.93,"Psephenidae",1
"3248",3163,"9/10/1997",7.93,"Ephemerellidae",1
"3249",3171,"9/10/1997",7.22,"Perlidae",1
"3250",3171,"9/10/1997",7.22,"Athericidae",1
"3251",3171,"9/10/1997",7.22,"Caenidae",1
"3252",3171,"9/10/1997",7.22,"Philopotamidae",1
"3253",3171,"9/10/1997",7.22,"Hydroptilidae",1
"3254",3171,"9/10/1997",7.22,"Psephenidae",1
"3255",3171,"9/10/1997",7.22,"Heptageniidae",1
"3256",3171,"9/10/1997",7.22,"Gomphidae",1
"3257",3175,"9/12/1997",8.96,"Perlidae",1
"3258",3175,"9/12/1997",8.96,"Philopotamidae",1
"3259",3175,"9/12/1997",8.96,"Isonychiidae",1
"3260",3175,"9/12/1997",8.96,"Psephenidae",1
"3261",3175,"9/12/1997",8.96,"Rhyacophilidae",1
"3262",3175,"9/12/1997",8.96,"Heptageniidae",1
"3263",3175,"9/12/1997",8.96,"Chloroperlidae",1
"3264",3175,"9/12/1997",8.96,"Ephemerellidae",1
"3265",3175,"9/12/1997",8.96,"Leptophlebiidae",1
"3266",3175,"9/12/1997",8.96,"Leuctridae",1
"3267",3179,"9/17/1997",6.34,"Athericidae",1
"3268",3179,"9/17/1997",6.34,"Isonychiidae",1
"3269",3179,"9/17/1997",6.34,"Psephenidae",1
"3270",3180,"9/17/1997",8.86,"Philopotamidae",1
"3271",3180,"9/17/1997",8.86,"Heptageniidae",3
"3272",3180,"9/17/1997",8.86,"Isonychiidae",1
"3273",3180,"9/17/1997",8.86,"Perlodidae",1
"3274",3180,"9/17/1997",8.86,"Brachycentridae",1
"3275",3180,"9/17/1997",8.86,"Psephenidae",1
"3276",3180,"9/17/1997",8.86,"Rhyacophilidae",2
"3277",3180,"9/17/1997",8.86,"Ephemerellidae",1
"3278",3181,"9/17/1997",7.37,"Philopotamidae",1
"3279",3181,"9/17/1997",7.37,"Helicopsychidae",1
"3280",3181,"9/17/1997",7.37,"Corydalidae",1
"3281",3181,"9/17/1997",7.37,"Psephenidae",1
"3282",3181,"9/17/1997",7.37,"Rhyacophilidae",1
"3283",3181,"9/17/1997",7.37,"Heptageniidae",2
"3284",3181,"9/17/1997",7.37,"Perlodidae",1
"3285",3182,"9/18/1997",5.38,"Caenidae",1
"3286",3182,"9/18/1997",5.38,"Philopotamidae",1
"3287",3182,"9/18/1997",5.38,"Heptageniidae",1
"3288",3248,"7/10/1996",5.37,"Hydroptilidae",1
"3289",3248,"7/10/1996",5.37,"Leuctridae",1
"3290",3248,"7/10/1996",5.37,"Rhyacophilidae",1
"3291",3249,"7/10/1996",5.94,"Psephenidae",1
"3292",3249,"7/10/1996",5.94,"Heptageniidae",1
"3293",3250,"7/10/1996",5.19,"Leuctridae",1
"3294",3250,"7/10/1996",5.19,"Rhyacophilidae",1
"3295",3264,"7/17/1996",6.46,"Perlidae",1
"3296",3264,"7/17/1996",6.46,"Caenidae",1
"3297",3264,"7/17/1996",6.46,"Isonychiidae",1
"3298",3264,"7/17/1996",6.46,"Rhyacophilidae",1
"3299",3264,"7/17/1996",6.46,"Heptageniidae",1
"3300",3264,"7/17/1996",6.46,"Leptophlebiidae",1
"3301",3267,"7/22/1996",5.07,"Corydalidae",1
"3302",3273,"7/24/1996",5.72,"Hydroptilidae",1
"3303",3273,"7/24/1996",5.72,"Psephenidae",1
"3304",3274,"7/24/1996",6.1,"Perlidae",1
"3305",3277,"7/24/1996",7.24,"Psephenidae",1
"3306",3277,"7/24/1996",7.24,"Leptohyphidae",1
"3307",3280,"7/24/1996",5.68,"Psephenidae",1
"3308",3286,"8/6/1996",7.93,"Perlidae",3
"3309",3286,"8/6/1996",7.93,"Heptageniidae",1
"3310",3286,"8/6/1996",7.93,"Pteronarcidae",1
"3311",3286,"8/6/1996",7.93,"Rhyacophilidae",2
"3312",3286,"8/6/1996",7.93,"Peltoperlidae",1
"3313",3286,"8/6/1996",7.93,"Chloroperlidae",1
"3314",3295,"8/8/1996",6.69,"Caenidae",1
"3315",3295,"8/8/1996",6.69,"Heptageniidae",3
"3316",3295,"8/8/1996",6.69,"Isonychiidae",1
"3317",3295,"8/8/1996",6.69,"Perlidae",1
"3318",3295,"8/8/1996",6.69,"Psephenidae",1
"3319",3308,"8/14/1996",7.38,"Perlidae",2
"3320",3308,"8/14/1996",7.38,"Brachycentridae",1
"3321",3308,"8/14/1996",7.38,"Philopotamidae",1
"3322",3308,"8/14/1996",7.38,"Heptageniidae",2
"3323",3308,"8/14/1996",7.38,"Leptophlebiidae",1
"3324",3308,"8/14/1996",7.38,"Odontoceridae",1
"3325",3308,"8/14/1996",7.38,"Leptohyphidae",1
"3326",3310,"8/14/1996",7.02,"Athericidae",1
"3327",3310,"8/14/1996",7.02,"Philopotamidae",1
"3328",3310,"8/14/1996",7.02,"Heptageniidae",2
"3329",3310,"8/14/1996",7.02,"Perlidae",1
"3330",3310,"8/14/1996",7.02,"Psephenidae",1
"3331",3310,"8/14/1996",7.02,"Rhyacophilidae",1
"3332",3310,"8/14/1996",7.02,"Ephemerellidae",1
"3333",3312,"8/19/1996",7.39,"Athericidae",1
"3334",3312,"8/19/1996",7.39,"Isonychiidae",1
"3335",3312,"8/19/1996",7.39,"Psephenidae",1
"3336",3312,"8/19/1996",7.39,"Heptageniidae",1
"3337",3321,"8/21/1996",7.08,"Caenidae",1
"3338",3321,"8/21/1996",7.08,"Polymitarcyidae",1
"3339",3321,"8/21/1996",7.08,"Isonychiidae",1
"3340",3321,"8/21/1996",7.08,"Heptageniidae",2
"3341",3321,"8/21/1996",7.08,"Gomphidae",1
"3342",3323,"8/21/1996",5.23,"Heptageniidae",1
"3343",3324,"8/21/1996",5.39,"Athericidae",1
"3344",3324,"8/21/1996",5.39,"Psephenidae",2
"3345",3324,"8/21/1996",5.39,"Corydalidae",1
"3346",3324,"8/21/1996",5.39,"Heptageniidae",2
"3347",3331,"8/22/1996",7.99,"Athericidae",1
"3348",3331,"8/22/1996",7.99,"Caenidae",1
"3349",3331,"8/22/1996",7.99,"Philopotamidae",1
"3350",3331,"8/22/1996",7.99,"Hydroptilidae",1
"3351",3331,"8/22/1996",7.99,"Isonychiidae",1
"3352",3331,"8/22/1996",7.99,"Perlidae",1
"3353",3331,"8/22/1996",7.99,"Psephenidae",1
"3354",3331,"8/22/1996",7.99,"Ephemerellidae",1
"3355",3331,"8/22/1996",7.99,"Heptageniidae",1
"3356",3332,"8/22/1996",6.46,"Hydroptilidae",1
"3357",3332,"8/22/1996",6.46,"Caenidae",1
"3358",3332,"8/22/1996",6.46,"Psephenidae",1
"3359",3332,"8/22/1996",6.46,"Heptageniidae",1
"3360",3343,"8/27/1996",6.6,"Corydalidae",2
"3361",3343,"8/27/1996",6.6,"Isonychiidae",1
"3362",3343,"8/27/1996",6.6,"Heptageniidae",2
"3363",3345,"8/28/1996",5.78,"Psephenidae",1
"3364",3345,"8/28/1996",5.78,"Heptageniidae",1
"3365",3346,"8/28/1996",5.39,"Hydroptilidae",1
"3366",3353,"8/28/1996",3.56,"Athericidae",1
"3367",3353,"8/28/1996",3.56,"Corydalidae",1
"3368",3356,"9/3/1996",7.56,"Caenidae",1
"3369",3356,"9/3/1996",7.56,"Philopotamidae",1
"3370",3356,"9/3/1996",7.56,"Isonychiidae",1
"3371",3356,"9/3/1996",7.56,"Heptageniidae",2
"3372",3358,"9/3/1996",6.37,"Isonychiidae",1
"3373",3358,"9/3/1996",6.37,"Psephenidae",1
"3374",3358,"9/3/1996",6.37,"Heptageniidae",1
"3375",3359,"9/3/1996",6.1,"Athericidae",1
"3376",3359,"9/3/1996",6.1,"Philopotamidae",1
"3377",3359,"9/3/1996",6.1,"Isonychiidae",1
"3378",3359,"9/3/1996",6.1,"Perlidae",1
"3379",3359,"9/3/1996",6.1,"Heptageniidae",1
"3380",3359,"9/3/1996",6.1,"Hydroptilidae",1
"3381",3373,"9/17/1996",5.34,"Athericidae",1
"3382",3373,"9/17/1996",5.34,"Philopotamidae",1
"3383",3373,"9/17/1996",5.34,"Psephenidae",1
"3384",3373,"9/17/1996",5.34,"Heptageniidae",2
"3385",3376,"9/17/1996",7.23,"Philopotamidae",2
"3386",3376,"9/17/1996",7.23,"Brachycentridae",1
"3387",3376,"9/17/1996",7.23,"Psephenidae",1
"3388",3376,"9/17/1996",7.23,"Ephemerellidae",1
"3389",3387,"9/18/1996",7.85,"Perlidae",2
"3390",3387,"9/18/1996",7.85,"Athericidae",1
"3391",3387,"9/18/1996",7.85,"Philopotamidae",2
"3392",3387,"9/18/1996",7.85,"Psephenidae",1
"3393",3387,"9/18/1996",7.85,"Heptageniidae",1
"3394",3387,"9/18/1996",7.85,"Ephemerellidae",1
"3395",3413,"9/13/1995",8.15,"Perlidae",2
"3396",3413,"9/13/1995",8.15,"Caenidae",1
"3397",3413,"9/13/1995",8.15,"Corydalidae",2
"3398",3413,"9/13/1995",8.15,"Isonychiidae",1
"3399",3413,"9/13/1995",8.15,"Polycentropodidae",1
"3400",3413,"9/13/1995",8.15,"Psephenidae",1
"3401",3413,"9/13/1995",8.15,"Heptageniidae",1
"3402",3413,"9/13/1995",8.15,"Gomphidae",1
"3403",3414,"9/13/1995",7.46,"Perlidae",1
"3404",3414,"9/13/1995",7.46,"Caenidae",1
"3405",3414,"9/13/1995",7.46,"Philopotamidae",1
"3406",3414,"9/13/1995",7.46,"Isonychiidae",1
"3407",3414,"9/13/1995",7.46,"Polycentropodidae",2
"3408",3414,"9/13/1995",7.46,"Psephenidae",1
"3409",3414,"9/13/1995",7.46,"Heptageniidae",2
"3410",3414,"9/13/1995",7.46,"Ephemerellidae",1
"3411",3420,"7/25/1995",5.82,"Leuctridae",1
"3412",3420,"7/25/1995",5.82,"Leptohyphidae",1
"3413",3431,"9/14/1995",6.17,"Philopotamidae",1
"3414",3431,"9/14/1995",6.17,"Psephenidae",1
"3415",3431,"9/14/1995",6.17,"Heptageniidae",1
"3416",3436,"7/3/1995",7.02,"Hydroptilidae",1
"3417",3436,"7/3/1995",7.02,"Psephenidae",1
"3418",3436,"7/3/1995",7.02,"Leuctridae",1
"3419",3447,"7/3/1995",6.37,"Athericidae",1
"3420",3447,"7/3/1995",6.37,"Philopotamidae",1
"3421",3447,"7/3/1995",6.37,"Leptophlebiidae",1
"3422",3447,"7/3/1995",6.37,"Psephenidae",1
"3423",3447,"7/3/1995",6.37,"Leptohyphidae",1
"3424",3447,"7/3/1995",6.37,"Leuctridae",1
"3425",3448,"9/14/1995",6.47,"Philopotamidae",1
"3426",3448,"9/14/1995",6.47,"Heptageniidae",2
"3427",3448,"9/14/1995",6.47,"Psephenidae",1
"3428",3448,"9/14/1995",6.47,"Leptophlebiidae",1
"3429",3456,"8/10/1995",6.89,"Perlidae",1
"3430",3456,"8/10/1995",6.89,"Philopotamidae",1
"3431",3456,"8/10/1995",6.89,"Heptageniidae",2
"3432",3457,"8/10/1995",6.79,"Philopotamidae",1
"3433",3457,"8/10/1995",6.79,"Glossosomatidae",1
"3434",3457,"8/10/1995",6.79,"Hydroptilidae",1
"3435",3457,"8/10/1995",6.79,"Corydalidae",1
"3436",3457,"8/10/1995",6.79,"Psephenidae",1
"3437",3457,"8/10/1995",6.79,"Heptageniidae",1
"3438",3459,"8/10/1995",6.35,"Philopotamidae",1
"3439",3459,"8/10/1995",6.35,"Ephemeridae",1
"3440",3459,"8/10/1995",6.35,"Psephenidae",1
"3441",3459,"8/10/1995",6.35,"Rhyacophilidae",1
"3442",3459,"8/10/1995",6.35,"Heptageniidae",2
"3443",3460,"8/10/1995",5.52,"Philopotamidae",1
"3444",3460,"8/10/1995",5.52,"Polycentropodidae",1
"3445",3460,"8/10/1995",5.52,"Psephenidae",1
"3446",3460,"8/10/1995",5.52,"Heptageniidae",2
"3447",3487,"8/22/1995",7.91,"Perlidae",1
"3448",3487,"8/22/1995",7.91,"Philopotamidae",1
"3449",3487,"8/22/1995",7.91,"Heptageniidae",3
"3450",3487,"8/22/1995",7.91,"Polycentropodidae",1
"3451",3487,"8/22/1995",7.91,"Rhyacophilidae",1
"3452",3487,"8/22/1995",7.91,"Capniidae",1
"3453",3487,"8/22/1995",7.91,"Gomphidae",1
"3454",3487,"8/22/1995",7.91,"Leptophlebiidae",1
"3455",3491,"8/23/1995",7.14,"Hydroptilidae",1
"3456",3491,"8/23/1995",7.14,"Corydalidae",1
"3457",3491,"8/23/1995",7.14,"Gomphidae",1
"3458",3491,"8/23/1995",7.14,"Heptageniidae",1
"3459",3586,"7/26/1994",7.45,"Philopotamidae",1
"3460",3586,"7/26/1994",7.45,"Gomphidae",1
"3461",3586,"7/26/1994",7.45,"Leuctridae",1
"3462",3586,"7/26/1994",7.45,"Perlidae",1
"3463",3586,"7/26/1994",7.45,"Leptophlebiidae",1
"3464",3586,"7/26/1994",7.45,"Rhyacophilidae",1
"3465",3586,"7/26/1994",7.45,"Heptageniidae",1
"3466",3586,"7/26/1994",7.45,"Peltoperlidae",1
"3467",3587,"7/26/1994",9.07,"Philopotamidae",1
"3468",3587,"7/26/1994",9.07,"Heptageniidae",3
"3469",3587,"7/26/1994",9.07,"Isonychiidae",1
"3470",3587,"7/26/1994",9.07,"Leuctridae",1
"3471",3587,"7/26/1994",9.07,"Perlidae",1
"3472",3587,"7/26/1994",9.07,"Leptophlebiidae",1
"3473",3587,"7/26/1994",9.07,"Pteronarcidae",1
"3474",3587,"7/26/1994",9.07,"Rhyacophilidae",5
"3475",3589,"7/26/1994",7.49,"Brachycentridae",1
"3476",3589,"7/26/1994",7.49,"Caenidae",1
"3477",3589,"7/26/1994",7.49,"Heptageniidae",1
"3478",3589,"7/26/1994",7.49,"Leptophlebiidae",1
"3479",3589,"7/26/1994",7.49,"Odontoceridae",1
"3480",3589,"7/26/1994",7.49,"Rhyacophilidae",1
"3481",3589,"7/26/1994",7.49,"Ephemerellidae",1
"3482",3589,"7/26/1994",7.49,"Perlidae",1
"3483",3597,"7/27/1994",7.98,"Brachycentridae",1
"3484",3597,"7/27/1994",7.98,"Caenidae",1
"3485",3597,"7/27/1994",7.98,"Heptageniidae",2
"3486",3597,"7/27/1994",7.98,"Gomphidae",1
"3487",3597,"7/27/1994",7.98,"Ephemerellidae",1
"3488",3597,"7/27/1994",7.98,"Leptohyphidae",1
"3489",3657,"9/7/1994",5.13,"Hydroptilidae",1
"3490",3668,"9/20/1994",7.59,"Caenidae",1
"3491",3668,"9/20/1994",7.59,"Ephemerellidae",1
"3492",3668,"9/20/1994",7.59,"Heptageniidae",2
"3493",3670,"9/20/1994",5.9,"Athericidae",1
"3494",3670,"9/20/1994",5.9,"Brachycentridae",1
"3495",3670,"9/20/1994",5.9,"Heptageniidae",1
"3496",3670,"9/20/1994",5.9,"Leptophlebiidae",1
"3497",3675,"9/21/1994",7.63,"Potamanthidae",1
"3498",3675,"9/21/1994",7.63,"Caenidae",1
"3499",3675,"9/21/1994",7.63,"Isonychiidae",1
"3500",3675,"9/21/1994",7.63,"Heptageniidae",4
"3501",3675,"9/21/1994",7.63,"Psephenidae",1
